Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,image_url
Ford,Explorer Sport Trac,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,20,14,5657,29835,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+Trac+car
Ford,Explorer Sport Trac,2009,regular unleaded,292.0,8.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19,14,5657,29820,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+Trac+car
Ford,Explorer Sport Trac,2009,regular unleaded,292.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,15,5657,31145,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+Trac+car
Ford,Explorer Sport Trac,2009,regular unleaded,292.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,21,15,5657,27295,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+Trac+car
Ford,Explorer Sport Trac,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19,13,5657,32360,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+Trac+car
Ford,Explorer Sport Trac,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,20,14,5657,25985,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+Trac+car
Ford,Explorer Sport Trac,2009,regular unleaded,210.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19,13,5657,32360,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+Trac+car
Ford,Explorer Sport Trac,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,20,14,5657,33065,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+Trac+car
Ford,Explorer Sport Trac,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19,13,5657,35590,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+Trac+car
Ford,Explorer Sport Trac,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,20,14,5657,28210,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+Trac+car
Ford,Explorer Sport Trac,2010,regular unleaded,210.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19,13,5657,35590,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+Trac+car
Ford,Explorer Sport Trac,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Compact,Crew Cab Pickup,19,13,5657,30735,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+Trac+car
Ford,Explorer Sport,2001,regular unleaded,203.0,6.0,MANUAL,four wheel drive,2.0,,Midsize,2dr SUV,18,14,5657,24055,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2001,regular unleaded,203.0,6.0,MANUAL,rear wheel drive,2.0,,Midsize,2dr SUV,20,16,5657,21035,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,AUTOMATIC,rear wheel drive,2.0,,Midsize,2dr SUV,20,15,5657,24615,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,MANUAL,four wheel drive,2.0,,Midsize,2dr SUV,18,14,5657,24240,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,MANUAL,rear wheel drive,2.0,,Midsize,2dr SUV,20,16,5657,21220,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,AUTOMATIC,four wheel drive,2.0,,Midsize,2dr SUV,18,13,5657,26075,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,AUTOMATIC,rear wheel drive,2.0,,Midsize,2dr SUV,20,15,5657,22265,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,AUTOMATIC,rear wheel drive,2.0,,Midsize,2dr SUV,20,15,5657,23055,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,AUTOMATIC,four wheel drive,2.0,,Midsize,2dr SUV,18,13,5657,27780,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2002,regular unleaded,203.0,6.0,AUTOMATIC,four wheel drive,2.0,,Midsize,2dr SUV,18,13,5657,25285,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,AUTOMATIC,rear wheel drive,2.0,,Midsize,2dr SUV,19,14,5657,23835,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,AUTOMATIC,four wheel drive,2.0,,Midsize,2dr SUV,18,14,5657,25565,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,AUTOMATIC,rear wheel drive,2.0,,Midsize,2dr SUV,19,14,5657,22545,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,AUTOMATIC,rear wheel drive,2.0,,Midsize,2dr SUV,19,14,5657,25595,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,AUTOMATIC,four wheel drive,2.0,,Midsize,2dr SUV,18,14,5657,28760,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,MANUAL,four wheel drive,2.0,,Midsize,2dr SUV,17,14,5657,24890,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,AUTOMATIC,four wheel drive,2.0,,Midsize,2dr SUV,18,14,5657,26915,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer Sport,2003,regular unleaded,203.0,6.0,MANUAL,rear wheel drive,2.0,,Midsize,2dr SUV,20,15,5657,21870,https://source.unsplash.com/600x400/?Ford+Explorer+Sport+car
Ford,Explorer,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,24,17,5657,33000,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,23,17,5657,40200,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,24,17,5657,38200,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,17,5657,32700,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,30700,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2015,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,22,16,5657,43100,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2015,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,23,17,5657,35000,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,35400,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,41300,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2016,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,5657,52970,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2016,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,5657,43500,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,31050,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,33050,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,43300,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,33400,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2017,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,22,16,5657,53235,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,33310,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2017,regular unleaded,280.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,27,19,5657,41525,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,33625,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,31160,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2017,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,22,16,5657,45205,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,35775,https://source.unsplash.com/600x400/?Ford+Explorer+car
Ford,Explorer,2017,regular unleaded,280.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,25,18,5657,43675,https://source.unsplash.com/600x400/?Ford+Explorer+car
Mitsubishi,Expo,1993,regular unleaded,136.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,26,19,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Expo+car
Mitsubishi,Expo,1993,regular unleaded,136.0,4.0,MANUAL,four wheel drive,2.0,Hatchback,Compact,2dr Hatchback,22,17,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Expo+car
Mitsubishi,Expo,1993,regular unleaded,113.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,26,21,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Expo+car
Mitsubishi,Expo,1993,regular unleaded,136.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,19,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Expo+car
Mitsubishi,Expo,1993,regular unleaded,136.0,4.0,MANUAL,four wheel drive,4.0,Hatchback,Compact,4dr Hatchback,22,17,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Expo+car
Mitsubishi,Expo,1993,regular unleaded,136.0,4.0,MANUAL,four wheel drive,4.0,Hatchback,Compact,4dr Hatchback,22,17,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Expo+car
Mitsubishi,Expo,1993,regular unleaded,136.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,19,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Expo+car
Mitsubishi,Expo,1994,regular unleaded,136.0,4.0,MANUAL,four wheel drive,4.0,Hatchback,Compact,4dr Hatchback,22,18,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Expo+car
Mitsubishi,Expo,1994,regular unleaded,136.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,18,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Expo+car
Mitsubishi,Expo,1994,regular unleaded,113.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,27,21,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Expo+car
Mitsubishi,Expo,1994,regular unleaded,136.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,25,19,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Expo+car
Mitsubishi,Expo,1994,regular unleaded,136.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,25,19,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Expo+car
Mitsubishi,Expo,1995,regular unleaded,136.0,4.0,AUTOMATIC,four wheel drive,4.0,Hatchback,Compact,4dr Hatchback,21,17,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Expo+car
Mitsubishi,Expo,1995,regular unleaded,136.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,24,18,436,2000,https://source.unsplash.com/600x400/?Mitsubishi+Expo+car
Chevrolet,Express Cargo,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,all wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,17,13,1385,32760,https://source.unsplash.com/600x400/?Chevrolet+Express+Cargo+car
Chevrolet,Express Cargo,2014,regular unleaded,195.0,6.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,19,14,1385,27710,https://source.unsplash.com/600x400/?Chevrolet+Express+Cargo+car
Chevrolet,Express,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,all wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,13,1385,34525,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,34160,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,13,1385,30970,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17,11,1385,36030,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,31865,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,32190,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,34485,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,35915,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17,11,1385,36700,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17,11,1385,36355,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,34015,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,16,11,1385,37500,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,1385,32990,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,1385,35285,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,1385,36715,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,1385,34815,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,16,11,1385,37155,https://source.unsplash.com/600x400/?Chevrolet+Express+car
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,4.0,,Large,Extended Cab Pickup,19,15,5657,22295,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,5657,26160,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,23830,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,22315,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,25730,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,20490,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,4.0,,Large,Extended Cab Pickup,19,15,5657,25160,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,5657,26460,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,22615,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,23160,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,26575,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,19910,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,26030,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,19610,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,18,14,5657,22595,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,18,14,5657,25460,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,5657,28975,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,23285,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,5657,29275,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,22985,https://source.unsplash.com/600x400/?Ford+F-150+Heritage+car
Ford,F-150 SVT Lightning,1995,regular unleaded,240.0,8.0,AUTOMATIC,rear wheel drive,2.0,,Large,Regular Cab Pickup,15,11,5657,4508,https://source.unsplash.com/600x400/?Ford+F-150+SVT+Lightning+car
Ford,F-150 SVT Lightning,1999,regular unleaded,360.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Performance",Large,Regular Cab Pickup,15,12,5657,5691,https://source.unsplash.com/600x400/?Ford+F-150+SVT+Lightning+car
Ford,F-150 SVT Lightning,2000,regular unleaded,360.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Performance",Large,Regular Cab Pickup,15,12,5657,5860,https://source.unsplash.com/600x400/?Ford+F-150+SVT+Lightning+car
Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,18,5657,45090,https://source.unsplash.com/600x400/?Ford+F-150+car
